Name,ID,Nearest Town,County,URL
Raft,31066900,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31066900
Rainbarrel,31040000,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31040000
Rainbow,31029700,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31029700
Ranier,31066400,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31066400
Rat,31030700,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31030700
Rat,31031900,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31031900
Raven,31092500,Bald Eagle Center,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31092500
Reed,31007400,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31007400
Rice,31020100,Philbin,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31020100
Rice,31070700,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31070700
Rice,31071700,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31071700
Rice,31087600,Oslund,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31087600
Rice,31094200,Pennington,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31094200
Rice Bog,31097400,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31097400
Rock,31004100,Stevenson,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31004100
Rock,31098200,Spring Lake (Itasca),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31098200
Roland,31064800,Suomi,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31064800
Roosevelt,31124700,Max,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31124700
Roothouse,31007600,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31007600
Rose,31023200,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31023200
Rosholt,31009900,Calumet,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31009900
Ross,31027700,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31027700
Rosy,31093500,Rosy,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31093500
Round,31020900,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31020900
Round,31026800,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31026800
Round,31052800,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31052800
Round,31077700,Suomi,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31077700
Round,31089600,Squaw Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31089600
Ruby,31042200,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31042200
Rum,31017600,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31017600
Rush Island,31083200,Talmoon,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31083200
Ryan,31130400,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31130400
Salter Pond,31057300,Bass Brook (subdivision),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31057300
Sampson,31020800,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31020800
Sand,31008200,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31008200
Sand,31043800,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31043800
Sand,31082600,Squaw Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31082600
Sandwick ,31052402,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31052402
Sawyer,31034800,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31034800
School House,31085100,Inger,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31085100
School House,31088000,Dora Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31088000
Scooty,31015000,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31015000
Scrapper,31034500,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31034500
Seaman,31130100,Wirt,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31130100
Second,31069300,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31069300
Second Chain,31049100,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31049100
Section Eleven,31006000,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006000
Shafer,31004900,Stevenson,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31004900
Shallow,31008400,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31008400
Shallow Pond,31091000,Alvwood,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31091000
Shamrock,31021800,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31021800
Shelly,31063000,Suomi,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31063000
Sherry,31005700,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31005700
Shine,31052900,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31052900
Shingle Mill,31072900,Remer,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31072900
Shoal,31014100,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31014100
Shoal,31053400,Cohasset,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31053400
Shorty,31073000,Shovel Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31073000
Simpson,31086700,Squaw Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31086700
Sioux,31090700,Squaw Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31090700
Siseebakwet,31055400,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31055400
Skeeter,31044800,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31044800
Skelly,31073600,Days High Landing,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31073600
Skimerhorn,31093900,Rosy,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31093900
Slauson,31050200,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31050200
Smith,31054700,Hill City,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31054700
Smith,31065000,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31065000
Smith,31065100,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31065100
Snaptail,31025500,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31025500
Snowball,31010800,Calumet,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31010800
Snowshoe,31043400,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31043400
Someman,31027600,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31027600
South Ackerman,31079500,Spring Lake (Itasca),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31079500
South Ann Pit,31126900,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31126900
South Fork,31013500,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31013500
South Sturgeon,31000300,Chisholm,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31000300
South Sugar,31055500,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31055500
South Twin,31019100,Marble,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31019100
South Upper Twin,31093200,Rosy,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31093200
Spider,31053800,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31053800
Split Hand,31035300,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31035300
Spot,31007700,Swan River,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31007700
Spring,31006500,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006500
Spring,31032700,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31032700
Spring,31040500,Canisteo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31040500
Spring,31042800,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31042800
Spring,31073500,Bass Brook (subdivision),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31073500
Spring,31073800,Days High Landing,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31073800
Spring,31078900,Spring Lake (Itasca),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31078900
Spring,31130200,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31130200
Spruce,31034700,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31034700
Spruce,31073400,Bass Brook (subdivision),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31073400
Spruce,31133500,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31133500
Spur,31081000,Spring Lake (Itasca),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31081000
St Paul Pit,31125100,Keewatin,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31125100
Stevens,31057400,Cohasset,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31057400
Stevens,31071800,Zemple,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31071800
Stingy,31005100,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31005100
Stokey,31035800,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31035800
Stone Axe,31082800,Oslund,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31082800
Stowe,31027500,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31027500
Stumple,31026900,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31026900
Sucker,31031200,Effie,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31031200
Sugar,31092600,Cass Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31092600
Sullivan Pit,31126600,Cooley,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31126600
Sun,31018400,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31018400
Sunken,31086600,Squaw Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31086600
Sunrise,31043700,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31043700
Suomi,31072400,Suomi,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31072400
Surprise,31064600,Suomi,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31064600
Swan,31006700,Pengilly,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006700
Swan (Main Basin),31006702,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006702
Swan (Southwest Bay),31006703,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006703
Swan (West Bay),31006701,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006701
Tank,31018800,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31018800
Taylor,31078500,Bowstring,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31078500
Telephone,31066800,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31066800
Thimble,31035100,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31035100
Third Sucker,31012200,Cort,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31012200
Thirty,31014500,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31014500
Thistledew,31015800,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31015800
Three Island,31045100,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31045100
Three Island,31054200,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31054200
Thydean,31069900,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31069900
Tibbett,31081900,Inger,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31081900
Tioga Mine Pit,31094600,Cohasset,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31094600
Toms,31124000,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31124000
Tower,31092400,Pennington,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31092400
Trestle,31012700,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31012700
Trestle,31080300,Talmoon,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31080300
Trible,31017900,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31017900
Trout,31021600,Coleraine,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31021600
Trout,31041000,Grand Rapids,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31041000
Tubby,31048300,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31048300
Tuber,31016800,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31016800
Turtle,31072500,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31072500
Tuttle,31082100,Ball Club,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31082100
Twenty Four,31005400,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31005400
Twin,31002600,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31002600
Twin,31039100,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31039100
Twin,31076900,Talmoon,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31076900
Twin (East Bay),31002601,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31002601
Twin (West Bay),31002602,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31002602
Two Island,31076200,Talmoon,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31076200
Two Mile,31082300,Inger,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31082300
Tye,31070300,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31070300
Unnamed,31000500,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31000500
Unnamed,31000800,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31000800
Unnamed,31001000,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31001000
Unnamed,31001200,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31001200
Unnamed,31001300,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31001300
Unnamed,31001400,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31001400
Unnamed,31001500,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31001500
Unnamed,31001800,Bengal,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31001800
Unnamed,31002100,Bengal,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31002100
Unnamed,31002700,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31002700
Unnamed,31003000,Bengal,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31003000
Unnamed,31003500,Pengilly,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31003500
Unnamed,31003900,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31003900
Unnamed,31004400,Stevenson,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31004400
Unnamed,31004600,Stevenson,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31004600
Unnamed,31005500,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31005500
Unnamed,31006100,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006100
Unnamed,31006200,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006200
Unnamed,31006400,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006400
Unnamed,31006600,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31006600
Unnamed,31007900,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31007900
Unnamed,31008100,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31008100
Unnamed,31008600,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31008600
Unnamed,31008700,Calumet,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31008700
Unnamed,31008900,Calumet,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31008900
Unnamed,31009100,Silverwood,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31009100
Unnamed,31009400,Calumet,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31009400
Unnamed,31009700,Calumet,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31009700
Unnamed,31009800,Pengilly,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31009800
Unnamed,31010000,Philbin,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31010000
Unnamed,31010100,Warba,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31010100
Unnamed,31010200,Goodland,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31010200
Unnamed,31010500,Cort,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31010500
Unnamed,31010700,Jurgenson,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31010700
Unnamed,31011300,Marble,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31011300
Unnamed,31011600,Pengilly,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31011600
Unnamed,31011700,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31011700
Unnamed,31011800,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31011800
Unnamed,31011900,Cooley,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31011900
Unnamed,31012500,Marble,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31012500
Unnamed,31012800,Stevenson,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31012800
Unnamed,31012900,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31012900
Unnamed,31013600,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31013600
Unnamed,31013800,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31013800
Unnamed,31014200,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31014200
Unnamed,31014300,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31014300
Unnamed,31014900,Side Lake,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31014900
Unnamed,31015300,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31015300
Unnamed,31016300,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31016300
Unnamed,31016400,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31016400
Unnamed,31016500,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31016500
Unnamed,31017200,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31017200
Unnamed,31017300,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31017300
Unnamed,31018500,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31018500
Unnamed,31018900,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31018900
Unnamed,31019500,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31019500
Unnamed,31020000,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31020000
Unnamed,31020400,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31020400
Unnamed,31020500,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31020500
Unnamed,31021100,Gunn,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31021100
Unnamed,31021300,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31021300
Unnamed,31022500,,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31022500
Unnamed,31022900,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31022900
Unnamed,31023400,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31023400
Unnamed,31023500,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31023500
Unnamed,31023700,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31023700
Unnamed,31024300,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31024300
Unnamed,31024400,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31024400
Unnamed,31024500,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31024500
Unnamed,31024800,Nashwauk,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31024800
Unnamed,31025000,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31025000
Unnamed,31025100,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31025100
Unnamed,31025200,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31025200
Unnamed,31025600,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31025600
Unnamed,31025700,Taconite,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31025700
Unnamed,31026200,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31026200
Unnamed,31026400,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31026400
Unnamed,31027300,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31027300
Unnamed,31028200,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31028200
Unnamed,31028700,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31028700
Unnamed,31028800,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31028800
Unnamed,31029300,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31029300
Unnamed,31030000,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31030000
Unnamed,31031000,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31031000
Unnamed,31032200,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31032200
Unnamed,31032300,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31032300
Unnamed,31032500,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31032500
Unnamed,31032600,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31032600
Unnamed,31032900,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31032900
Unnamed,31033300,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31033300
Unnamed,31033500,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31033500
Unnamed,31033600,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31033600
Unnamed,31033700,Craigville,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31033700
Unnamed,31033800,Togo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31033800
Unnamed,31034200,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31034200
Unnamed,31035900,Gunn,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31035900
Unnamed,31036300,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31036300
Unnamed,31036500,Blackberry,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31036500
Unnamed,31037800,Bovey,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31037800
Unnamed,31038000,Canisteo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31038000
Unnamed,31038100,Canisteo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31038100
Unnamed,31038200,Canisteo,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31038200
Unnamed,31038300,Bovey,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31038300
Unnamed,31039700,Suomi,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31039700
Unnamed,31040400,Cohasset,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31040400
Unnamed,31042100,Alder,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31042100
Unnamed,31045300,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31045300
Unnamed,31046700,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31046700
Unnamed,31047000,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31047000
Unnamed,31048500,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31048500
Unnamed,31049900,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31049900
Unnamed,31050300,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31050300
Unnamed,31050400,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31050400
Unnamed,31050500,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31050500
Unnamed,31051000,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31051000
Unnamed,31051600,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31051600
Unnamed,31051700,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31051700
Unnamed,31051900,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31051900
Unnamed,31052300,Marcell,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31052300
Unnamed,31052500,Bigfork,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31052500
Unnamed,31054600,Effie,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31054600
Unnamed,31054800,Hill City,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31054800
Unnamed,31054900,Hill City,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31054900
Unnamed,31055300,Bass Brook (subdivision),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31055300
Unnamed,31055700,Bass Brook (subdivision),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31055700
Unnamed,31055900,Cohasset,Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31055900
Unnamed,31056200,Bass Brook (subdivision),Itasca,https://www.dnr.state.mn.us/lakefind/lake.html?id=31056200
